epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
52,0.614579975605011,0.0010000000474974513,1.6155147552490234,0.597599983215332,1.7260587215423584
53,0.6149600148200989,0.0010000000474974513,1.6070921421051025,0.5976999998092651,1.719485878944397
54,0.614300012588501,0.0010000000474974513,1.6055560111999512,0.6021000146865845,1.7093552350997925
55,0.6147000193595886,0.0010000000474974513,1.6023292541503906,0.6037999987602234,1.6985070705413818
56,0.6183800101280212,0.0010000000474974513,1.596593976020813,0.602400004863739,1.7024617195129395
57,0.6153200268745422,0.0010000000474974513,1.597751498222351,0.5974000096321106,1.7430585622787476
58,0.6218600273132324,0.0010000000474974513,1.579883098602295,0.5820000171661377,1.8240078687667847
59,0.6199399828910828,0.0010000000474974513,1.5870094299316406,0.608299970626831,1.6934512853622437
60,0.6182199716567993,0.0010000000474974513,1.5894110202789307,0.6021000146865845,1.720306396484375
61,0.6183599829673767,0.0010000000474974513,1.588019609451294,0.5916000008583069,1.7922508716583252
62,0.6214200258255005,0.0010000000474974513,1.581587791442871,0.5964999794960022,1.7324327230453491
63,0.6474599838256836,0.0005000000237487257,1.488747477531433,0.621399998664856,1.6302331686019897
64,0.6489199995994568,0.0005000000237487257,1.4636166095733643,0.6208000183105469,1.652193307876587
65,0.6559399962425232,0.0005000000237487257,1.4399387836456299,0.626800000667572,1.6106947660446167
66,0.6549800038337708,0.0005000000237487257,1.4365276098251343,0.6351000070571899,1.5642722845077515
67,0.6574400067329407,0.0005000000237487257,1.4206600189208984,0.632099986076355,1.5887519121170044
68,0.6592400074005127,0.0005000000237487257,1.411677598953247,0.6284000277519226,1.6117088794708252
69,0.6605799794197083,0.0005000000237487257,1.40306556224823,0.6266999840736389,1.6116832494735718
70,0.6635400056838989,0.0005000000237487257,1.397742509841919,0.6319000124931335,1.5807673931121826
71,0.6626600027084351,0.0005000000237487257,1.3885064125061035,0.6353999972343445,1.5526068210601807
72,0.6625999808311462,0.0005000000237487257,1.3845824003219604,0.6323999762535095,1.5760263204574585
73,0.6646999716758728,0.0005000000237487257,1.3710590600967407,0.6269999742507935,1.5874181985855103
74,0.6655399799346924,0.0005000000237487257,1.3772683143615723,0.6266999840736389,1.5874431133270264
75,0.6662799715995789,0.0005000000237487257,1.36391019821167,0.6194999814033508,1.6417384147644043
76,0.6665800213813782,0.0005000000237487257,1.370114803314209,0.6245999932289124,1.5815613269805908
77,0.6667400002479553,0.0005000000237487257,1.358391523361206,0.6349999904632568,1.5377631187438965
78,0.6694200038909912,0.0005000000237487257,1.3542864322662354,0.6223000288009644,1.6250745058059692
79,0.6675400137901306,0.0005000000237487257,1.3550606966018677,0.6252999901771545,1.5802297592163086
80,0.66948002576828,0.0005000000237487257,1.3506276607513428,0.6432999968528748,1.5161831378936768
81,0.6716399788856506,0.0005000000237487257,1.3364015817642212,0.628000020980835,1.5929362773895264
82,0.6691799759864807,0.0005000000237487257,1.3407624959945679,0.6309000253677368,1.5812233686447144
83,0.6678599715232849,0.0005000000237487257,1.3403106927871704,0.6290000081062317,1.5887970924377441
84,0.6653599739074707,0.0005000000237487257,1.3436744213104248,0.6399000287055969,1.5460153818130493
85,0.6672000288963318,0.0005000000237487257,1.3419053554534912,0.6255000233650208,1.5939078330993652
86,0.6854400038719177,0.0002500000118743628,1.2783149480819702,0.6395999789237976,1.5347267389297485
87,0.6915199756622314,0.0002500000118743628,1.2543028593063354,0.6432999968528748,1.5203341245651245
88,0.6895800232887268,0.0002500000118743628,1.2560313940048218,0.6419000029563904,1.5218398571014404
89,0.6939600110054016,0.0002500000118743628,1.2401680946350098,0.6414999961853027,1.5184707641601562
90,0.6928399801254272,0.0002500000118743628,1.2334235906600952,0.6370999813079834,1.5427640676498413
91,0.6940199732780457,0.0002500000118743628,1.2284260988235474,0.6348999738693237,1.5689435005187988
92,0.6936600208282471,0.0002500000118743628,1.2304168939590454,0.646399974822998,1.5187859535217285
93,0.6957200169563293,0.0002500000118743628,1.2227201461791992,0.640999972820282,1.5255695581436157
94,0.6957600116729736,0.0002500000118743628,1.2271989583969116,0.6467999815940857,1.4892709255218506
95,0.7010999917984009,0.0002500000118743628,1.2037628889083862,0.6438000202178955,1.5129642486572266
96,0.6988199949264526,0.0002500000118743628,1.2176542282104492,0.642300009727478,1.5024652481079102
97,0.6972799897193909,0.0002500000118743628,1.213466763496399,0.6425999999046326,1.5016299486160278
98,0.6957399845123291,0.0002500000118743628,1.213088035583496,0.6463000178337097,1.5025806427001953
99,0.6974200010299683,0.0002500000118743628,1.2119132280349731,0.6401000022888184,1.5137273073196411
100,0.7059999704360962,0.0001250000059371814,1.1711710691452026,0.6471999883651733,1.4823497533798218
101,0.7105399966239929,0.0001250000059371814,1.1639347076416016,0.6523000001907349,1.4681566953659058
102,0.7080199718475342,0.0001250000059371814,1.1645514965057373,0.6516000032424927,1.482974648475647
103,0.7138400077819824,0.0001250000059371814,1.1488385200500488,0.6518999934196472,1.464423656463623
104,0.7099999785423279,0.0001250000059371814,1.1516435146331787,0.649399995803833,1.4761433601379395
105,0.7111200094223022,0.0001250000059371814,1.1567541360855103,0.6509000062942505,1.4697102308273315
106,0.7114800214767456,0.0001250000059371814,1.1492376327514648,0.6517000198364258,1.4711018800735474
107,0.7146000266075134,0.0001250000059371814,1.144665241241455,0.652999997138977,1.4626619815826416
108,0.7161200046539307,0.0001250000059371814,1.1338882446289062,0.6542999744415283,1.460033655166626
109,0.7138599753379822,0.0001250000059371814,1.1426645517349243,0.6492000222206116,1.4753600358963013
110,0.7130200266838074,0.0001250000059371814,1.141771912574768,0.6535000205039978,1.4739552736282349
111,0.7153400182723999,0.0001250000059371814,1.132353663444519,0.652899980545044,1.4663176536560059
112,0.712939977645874,0.0001250000059371814,1.1324900388717651,0.6499000191688538,1.46927011013031
113,0.7144799828529358,0.0001250000059371814,1.1332906484603882,0.6520000100135803,1.4651319980621338
114,0.7151600122451782,0.0001250000059371814,1.1216833591461182,0.6538000106811523,1.459190011024475
115,0.7172799706459045,0.0001250000059371814,1.1209386587142944,0.6499999761581421,1.4779460430145264
116,0.7128999829292297,0.0001250000059371814,1.1309843063354492,0.652999997138977,1.4538657665252686
117,0.7128000259399414,0.0001250000059371814,1.1319154500961304,0.646399974822998,1.4834003448486328
118,0.7202399969100952,0.0001250000059371814,1.1126103401184082,0.6538000106811523,1.4577187299728394
119,0.7158600091934204,0.0001250000059371814,1.1193656921386719,0.6539999842643738,1.459770679473877
120,0.7155600190162659,0.0001250000059371814,1.1173399686813354,0.652999997138977,1.4579275846481323
121,0.7197999954223633,0.0001250000059371814,1.1030586957931519,0.6535000205039978,1.4653985500335693
122,0.7153199911117554,0.0001250000059371814,1.1171514987945557,0.6531000137329102,1.450947642326355
123,0.7172399759292603,0.0001250000059371814,1.1091361045837402,0.6571000218391418,1.4394869804382324
124,0.7206400036811829,0.0001250000059371814,1.1056153774261475,0.6556000113487244,1.4503953456878662
125,0.7181199789047241,0.0001250000059371814,1.1037663221359253,0.6492000222206116,1.4528133869171143
126,0.7206000089645386,6.25000029685907e-05,1.093477487564087,0.65420001745224,1.4566725492477417
127,0.722000002861023,6.25000029685907e-05,1.0867551565170288,0.6525999903678894,1.457108736038208
128,0.7257000207901001,6.25000029685907e-05,1.0821844339370728,0.6567000150680542,1.4434605836868286
129,0.7229200005531311,6.25000029685907e-05,1.0813170671463013,0.6561999917030334,1.446842074394226
130,0.7236400246620178,6.25000029685907e-05,1.0817521810531616,0.6541000008583069,1.4631097316741943
131,0.7280399799346924,6.25000029685907e-05,1.0741302967071533,0.6552000045776367,1.4587541818618774
132,0.7273399829864502,6.25000029685907e-05,1.072965145111084,0.6560999751091003,1.4492840766906738
133,0.7239000201225281,6.25000029685907e-05,1.0802583694458008,0.652899980545044,1.452765941619873
134,0.7275199890136719,6.25000029685907e-05,1.0725411176681519,0.6547999978065491,1.4619587659835815
135,0.7271400094032288,6.25000029685907e-05,1.0761394500732422,0.6545000076293945,1.4515786170959473
136,0.7263000011444092,6.25000029685907e-05,1.0690869092941284,0.6553999781608582,1.4527833461761475
137,0.7269399762153625,6.25000029685907e-05,1.0656647682189941,0.6556000113487244,1.4475995302200317
138,0.7247800230979919,6.25000029685907e-05,1.0687978267669678,0.6559000015258789,1.4499431848526
139,0.730400025844574,6.25000029685907e-05,1.0640841722488403,0.65420001745224,1.4537724256515503
140,0.7247200012207031,6.25000029685907e-05,1.074217438697815,0.6531999707221985,1.4545916318893433
141,0.7260800004005432,6.25000029685907e-05,1.0706018209457397,0.6521999835968018,1.4657763242721558
142,0.7278599739074707,6.25000029685907e-05,1.063700556755066,0.6567000150680542,1.4529447555541992
143,0.7298200130462646,6.25000029685907e-05,1.0619689226150513,0.6564000248908997,1.4509774446487427
144,0.7269999980926514,6.25000029685907e-05,1.0605759620666504,0.6507999897003174,1.4581174850463867
145,0.7278199791908264,6.25000029685907e-05,1.0619789361953735,0.6553999781608582,1.4486027956008911
146,0.7289199829101562,6.25000029685907e-05,1.0625476837158203,0.6574000120162964,1.4437018632888794
147,0.7271599769592285,6.25000029685907e-05,1.0604965686798096,0.6557000279426575,1.4442265033721924
148,0.7261800169944763,6.25000029685907e-05,1.061818242073059,0.6549999713897705,1.4419952630996704
149,0.7305200099945068,3.125000148429535e-05,1.0500175952911377,0.6554999947547913,1.442115306854248
150,0.7304199934005737,3.125000148429535e-05,1.0431777238845825,0.6567000150680542,1.4356513023376465
151,0.7312800288200378,3.125000148429535e-05,1.0505735874176025,0.6552000045776367,1.44126296043396
152,0.7289599776268005,3.125000148429535e-05,1.0486207008361816,0.6571999788284302,1.4316102266311646
153,0.7305600047111511,3.125000148429535e-05,1.049614429473877,0.6553000211715698,1.4441828727722168
154,0.7316799759864807,3.125000148429535e-05,1.0485122203826904,0.6567000150680542,1.4336035251617432
155,0.7329000234603882,1.5625000742147677e-05,1.0360697507858276,0.6561999917030334,1.4378610849380493
156,0.7317600250244141,1.5625000742147677e-05,1.0389773845672607,0.6565999984741211,1.4432523250579834
157,0.7314199805259705,1.5625000742147677e-05,1.038896083831787,0.6567999720573425,1.435904622077942
158,0.7317399978637695,1.5625000742147677e-05,1.0385247468948364,0.6568999886512756,1.442338466644287
159,0.7346799969673157,1.5625000742147677e-05,1.0306931734085083,0.6550999879837036,1.441471815109253
160,0.7340599894523621,1.5625000742147677e-05,1.040305256843567,0.6575999855995178,1.437804937362671
161,0.7333400249481201,1.5625000742147677e-05,1.0335733890533447,0.6567000150680542,1.4391721487045288
162,0.7306399941444397,1.5625000742147677e-05,1.0448496341705322,0.657800018787384,1.4345463514328003
163,0.7341200113296509,1.5625000742147677e-05,1.0326333045959473,0.6561999917030334,1.4407650232315063
164,0.7332599759101868,7.812500371073838e-06,1.0303981304168701,0.6557999849319458,1.4422224760055542
165,0.7369999885559082,7.812500371073838e-06,1.0340855121612549,0.6575999855995178,1.4380587339401245
166,0.7329800128936768,7.812500371073838e-06,1.0292749404907227,0.6567000150680542,1.4385167360305786
167,0.7357000112533569,7.812500371073838e-06,1.0290791988372803,0.6565999984741211,1.438399314880371
168,0.7328600287437439,7.812500371073838e-06,1.035563349723816,0.6574000120162964,1.440565824508667
169,0.7346199750900269,7.812500371073838e-06,1.0341202020645142,0.6549999713897705,1.4403489828109741
170,0.7355800271034241,7.812500371073838e-06,1.032063603401184,0.6557999849319458,1.4373942613601685
171,0.7351199984550476,7.812500371073838e-06,1.0282022953033447,0.6568999886512756,1.433623194694519
172,0.7353399991989136,7.812500371073838e-06,1.0347926616668701,0.6553000211715698,1.4411416053771973
173,0.7355999946594238,7.812500371073838e-06,1.0257951021194458,0.6550999879837036,1.4396486282348633
174,0.7346000075340271,7.812500371073838e-06,1.0325919389724731,0.6543999910354614,1.4449068307876587
175,0.7355200052261353,7.812500371073838e-06,1.0275206565856934,0.6542999744415283,1.4458812475204468
176,0.7352399826049805,7.812500371073838e-06,1.0316269397735596,0.6561999917030334,1.439681053161621
177,0.7349799871444702,7.812500371073838e-06,1.0322797298431396,0.6567000150680542,1.4378297328948975
178,0.7350800037384033,3.906250185536919e-06,1.0284028053283691,0.6556000113487244,1.4384688138961792
179,0.7377200126647949,3.906250185536919e-06,1.0313698053359985,0.6549000144004822,1.441749930381775
180,0.7364000082015991,3.906250185536919e-06,1.0217102766036987,0.6559000015258789,1.4396485090255737
181,0.736519992351532,3.906250185536919e-06,1.0255985260009766,0.6568999886512756,1.4357181787490845
182,0.7343800067901611,3.906250185536919e-06,1.030572533607483,0.6559000015258789,1.4383153915405273
183,0.73471999168396,3.906250185536919e-06,1.0326839685440063,0.6553000211715698,1.4388641119003296
184,0.7376800179481506,3.906250185536919e-06,1.024739146232605,0.6550999879837036,1.4395917654037476
185,0.7365800142288208,1.9531250927684596e-06,1.0303053855895996,0.656000018119812,1.4389135837554932
186,0.7386400103569031,1.9531250927684596e-06,1.0225318670272827,0.6560999751091003,1.438875436782837
187,0.7365999817848206,1.9531250927684596e-06,1.0279144048690796,0.6561999917030334,1.4394854307174683
188,0.7359600067138672,1.9531250927684596e-06,1.024199366569519,0.6553999781608582,1.4388235807418823
189,0.7356600165367126,9.999999974752427e-07,1.0284414291381836,0.6557000279426575,1.4399045705795288
190,0.735759973526001,9.999999974752427e-07,1.0264147520065308,0.6552000045776367,1.4394925832748413
191,0.7363200187683105,9.999999974752427e-07,1.0265649557113647,0.6553000211715698,1.4400032758712769
192,0.7361400127410889,9.999999974752427e-07,1.0273628234863281,0.6557000279426575,1.4404000043869019
193,0.7339000105857849,9.999999974752427e-07,1.0333956480026245,0.6568999886512756,1.4367473125457764
194,0.7347999811172485,9.999999974752427e-07,1.0271905660629272,0.6557000279426575,1.4414000511169434
195,0.7362599968910217,9.999999974752427e-07,1.0271613597869873,0.6568999886512756,1.4345797300338745
196,0.7346199750900269,9.999999974752427e-07,1.0313853025436401,0.6560999751091003,1.4382236003875732
197,0.7346600294113159,9.999999974752427e-07,1.033069133758545,0.6563000082969666,1.4386751651763916
198,0.7372400164604187,9.999999974752427e-07,1.028032660484314,0.654699981212616,1.4404935836791992
199,0.7333999872207642,9.999999974752427e-07,1.0310959815979004,0.656000018119812,1.4401299953460693
200,0.7359200119972229,9.999999974752427e-07,1.0281710624694824,0.6553999781608582,1.4402923583984375
201,0.7362200021743774,9.999999974752427e-07,1.0272210836410522,0.6560999751091003,1.4391589164733887
202,0.7366600036621094,9.999999974752427e-07,1.021742820739746,0.6553999781608582,1.4402974843978882
203,0.7343999743461609,9.999999974752427e-07,1.0253081321716309,0.6560999751091003,1.4388759136199951
204,0.7337999939918518,9.999999974752427e-07,1.0336313247680664,0.6559000015258789,1.4394065141677856
205,0.735040009021759,9.999999974752427e-07,1.0269559621810913,0.6567999720573425,1.4413834810256958
206,0.7364799976348877,9.999999974752427e-07,1.0287853479385376,0.6560999751091003,1.4381649494171143
207,0.7355200052261353,9.999999974752427e-07,1.0266876220703125,0.6545000076293945,1.4406793117523193
208,0.7390999794006348,9.999999974752427e-07,1.0205825567245483,0.656000018119812,1.439696192741394
209,0.7351400256156921,9.999999974752427e-07,1.0296658277511597,0.656000018119812,1.436965823173523
210,0.7366200089454651,9.999999974752427e-07,1.0224714279174805,0.6564000248908997,1.4406309127807617
211,0.7360399961471558,9.999999974752427e-07,1.024698257446289,0.6549999713897705,1.4394474029541016
212,0.7396199703216553,9.999999974752427e-07,1.0160372257232666,0.6571999788284302,1.4348502159118652
213,0.7369599938392639,9.999999974752427e-07,1.0234371423721313,0.6560999751091003,1.437812328338623
214,0.736299991607666,9.999999974752427e-07,1.0254948139190674,0.656499981880188,1.4374035596847534
